dialog_id	utt_id	speaker	utt	open_goal	primary_goal	secondary_goal	durec_goal_1	durec_state_1	durec_goal_2	durec_state_2
716	3	speaker_2	Then who is at fault?	wants to know the reason for the break-up	None	Identity goals	gossip	GOAL_IN_PROGRESS	ask about other	GOAL_DETECTED
716	4	speaker_1	Mary said she couldn't put up with Tom, for he fell in love with another woman.	explains the reason for the break-up	Change relationship	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
716	5	speaker_2	Do you think they'll become reconciled?	wants to know the likelihood of reconciliation	Obtain advice	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
716	6	speaker_1	No, I don't think so.	gives a personal opinion	Provide counsel	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
716	7	speaker_1	She said she would rather be single than cope with an unhappy marriage.	adds more information	Change relationship	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
716	8	speaker_2	What a shame!	expresses disappointment	None	Affect management goals	ask about other	GOAL_ACHIEVED	gossip	GOAL_IN_PROGRESS
716	9	speaker_2	Their marriage is really a mistake.	gives a personal opinion	None	Identity goals	gossip	GOAL_ACHIEVED		
717	0	speaker_1	have you ever been invited to a Chinese feast?	wants to know if the speaker has experience	None	Relational resource goals	chitchat about other	GOAL_DETECTED		
717	1	speaker_2	sure.	agreement	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	2	speaker_2	Beijingers are distinguished for their warmth and hospitality.	provides additional information	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	3	speaker_1	as far as you could see, is dining at a Chinese table a distinct experience?	wants to know the difference	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	4	speaker_1	To what extent does it differ from that in your homeland?	wants to know the extent of the difference	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	5	speaker_2	to begin with, I have to use chopsticks.	explains the difference	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	6	speaker_1	but you look quite proficient in using them now.	compliments the speaker	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	7	speaker_2	certainly.	agreement	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	8	speaker_2	After all, I've been here for two years.	provides additional information	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	9	speaker_2	It's not much uphill work for a foreigner to get used to Chinese dinner utensils.	explains the ease of adapting	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	10	speaker_2	Though, I do feel hazy about how to behave appropriately at a Ch	expresses uncertainty	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	11	speaker_1	yes, table etiquette.	agrees with the uncertainty	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	12	speaker_1	There are a multitude of rules that foreigners might never know until they were told.	explains the difficulty	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	13	speaker_1	Some practices even appear somewhat awkward or rude to Westerners, while they are the norm i	explains cultural differences	Change orientation	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	14	speaker_2	anything strang about that?	wants to know more	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	15	speaker_1	maybe you should have placed them horizontally over your bowl or plate.	explains table etiquette	Provide counsel	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	16	speaker_1	They resemble two incense sticks used at sacrifices.	provides cultural information	Provide counsel	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	17	speaker_1	It's very inauspicious, and might enrage all present.	explains the importance of table etiquette	Provide counsel	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	18	speaker_2	oh, sorry!	apologizes	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
717	19	speaker_2	There's a long story even with a mere pair of sticks.	agrees with the importance of table etiquette.	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
718	0	speaker_1	It really makes my blood boil when this sort of thing happens.	expresses anger	None	Affect management goals	other	GOAL_DETECTED		
718	1	speaker_1	I even want to wring his neck.	expresses intense anger	None	Affect management goals	other	GOAL_IN_PROGRESS		
718	2	speaker_2	Don't be so angry.	tries to calm speaker 1 down	Change orientation	Affect management goals	other	GOAL_IN_PROGRESS		
718	3	speaker_2	It's passed anyway.	tries to reason with speaker 1	Change orientation	Affect management goals	other	GOAL_IN_PROGRESS		
718	4	speaker_1	I can't forget it.	still upset	None	Affect management goals	other	GOAL_IN_PROGRESS		
718	5	speaker_2	You'd better cool yourself down first.	gives advice to speaker 1	Provide counsel	Affect management goals	other	GOAL_ACHIEVED		
719	0	speaker_1	Let's program your courses.	wants to program courses	None	Personal resource goals	other	GOAL_DETECTED		
719	1	speaker_1	Since you have had English literature, you should take American literature and American prose and fiction.	gives course recommendations	Provide counsel	Personal resource goals	other	GOAL_IN_PROGRESS		
719	2	speaker_2	How many credits for each course?	wants to know course credit info	Gain assistance	Personal resource goals	Q&A about courses	GOAL_DETECTED		
719	3	speaker_1	Three, you also should take two three-credit-course in education department.	gives course credit information	Provide counsel	Personal resource goals	Q&A about courses	GOAL_IN_PROGRESS		
719	4	speaker_2	Thank you, sir, I'm sure I will.	thanks and shows agreement	None	Relational resource goals	Q&A about courses	GOAL_ACHIEVED		
720	0	speaker_1	I hate to go outside.	dislikes going outside	None	Affect management goals	chitchat about other	GOAL_DETECTED		
720	1	speaker_2	Me too.	agreement	None	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
720	2	speaker_1	Why do you hate to go outside?	wants to know the reason	Obtain information	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS	ask about other	GOAL_DETECTED
720	3	speaker_2	I meet too many jerks.	dislikes going outside because of rude people	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	4	speaker_1	I agree.	agreement	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	5	speaker_2	This city is full of jerks.	opinion of the city	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	6	speaker_1	Rude people are everywhere.	general opinion	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	7	speaker_2	But what can you do?	question	Obtain information	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	8	speaker_1	You can yell at them.	suggestion	Provide counsel	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	9	speaker_2	And they will yell back at you.	counterargument	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	10	speaker_1	Yelling doesn't do any good.	agreement	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	11	speaker_2	No.	agreement	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
720	12	speaker_2	The best thing to do is just stay home.	suggestion	Provide counsel	Affect management goals	ask about other	GOAL_ACHIEVED		
721	0	speaker_1	I had to announce his innocence in court today, but it left a nasty taste in my mouth.	wants to express feeling	Change orientation	Affect management goals	other	GOAL_DETECTED		
721	1	speaker_2	You mean you suspect him.	inquiring speaker_1's thoughts	Share activity	Relational resource goals	Q&A about other	GOAL_DETECTED		
721	2	speaker_1	I’m not sure.	expressing uncertainty	Change relationship	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
721	3	speaker_1	I’ll try to prove my feeling.	wants to investigate and prove suspicion	Enforce rights and obligations	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
721	4	speaker_2	I hope I can do something for you.	wants to offer help	Gain assistance	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
722	0	speaker_1	Actually I have a passion for Chinese literature.	reveals personal interest	Share activity	Identity goals	chitchat about other	GOAL_DETECTED		
722	1	speaker_2	You do?	shows surprise	None	Conversation management goals	chitchat about other	GOAL_IN_PROGRESS		
722	2	speaker_1	Yeah, those classics from the great writers.	elaborates on interest	Share activity	Identity goals	chitchat about other	GOAL_IN_PROGRESS		
722	3	speaker_2	But I find Japanese ones better.	expresses a different preference	Change orientation	Identity goals	chitchat about other	GOAL_IN_PROGRESS		
723	0	speaker_1	Jack wonders whether Linda likes him or not.	wants to express Jack's thoughts	Change relationship |	Identity goals	chitchat about other	GOAL_DETECTED		
723	1	speaker_2	Why doesn't he ask her?	wants to know why Jack doesn't ask Linda	None |	Conversation management goals	chitchat about other	GOAL_IN_PROGRESS		
723	2	speaker_1	He is too scared to ask her.	explains why Jack doesn't ask Linda	Change orientation |	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
723	3	speaker_2	He's a chicken guy.	gives an opinion about Jack	Enforce rights and obligations |	Identity goals	chitchat about other	GOAL_ACHIEVED		
724	0	speaker_1	Good morning.	greeting	None |	Conversation management goals	greeting	GOAL_ACHIEVED		
724	1	speaker_2	Good morning.	greeting	None |	Conversation management goals	greeting	GOAL_ACHIEVED		
724	2	speaker_1	What does the paper say?	wants to get information from the paper	Gain assistance |	Personal resource goals	Q&A about other	GOAL_DETECTED		
724	3	speaker_2	Nothing much — the same old stuff.	gives brief information	None |	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
724	4	speaker_1	Well, what’s the weather report?	wants to get weather information	Gain assistance |	Personal resource goals	weather notification	GOAL_DETECTED		
724	5	speaker_2	Sunny and mild today, cloudy and rainy tomorrow.	gives weather information	Provide counsel |	Personal resource goals	weather notification	GOAL_ACHIEVED		
724	6	speaker_1	Did they find those bank robbers?	wants to get information about the bank robbers	Gain assistance |	Personal resource goals	Q&A about other	GOAL_DETECTED		
724	7	speaker_2	Not yet.	gives brief information	None |	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
724	8	speaker_2	They were holding two men in Ohio, but they let them go.	gives more information about the bank robbers	Provide counsel |	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
724	9	speaker_1	What about the sports page?	wants to get information from the sports page	Gain assistance |	Personal resource goals	Q&A about other	GOAL_DETECTED		
724	10	speaker_2	Here’s the paper ; you can read them yourself.	gives the paper to speaker_1.	Obtain permission |	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
725	0	speaker_1	I would wondering if you like to stay here for a few days.	wants to know if speaker 2 wants to stay	Obtain permission |	Personal resource goals	ask about other	GOAL_DETECTED		
725	1	speaker_2	It really depends on when and how long	wants more information	None |	Affect management goals	ask about other	GOAL_IN_PROGRESS		
725	2	speaker_1	Until next weekend.	provides more information	None |	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
725	3	speaker_2	that’s ok.	agreement	None |	Affect management goals	ask about other	GOAL_ACHIEVED		
726	0	speaker_1	They’ll do the operation for you this Friday.	informs of operation date	Enforce rights and obligations |	Affect management goals	other	GOAL_DETECTED		
726	1	speaker_2	But Saturday is my birthday.	expresses concern about birthday	Change orientation |	Personal resource goals	other	GOAL_IN_PROGRESS		
726	2	speaker_1	I think it’s important to do now.	emphasizes the importance of the operation	Provide counsel |	Affect management goals	other	GOAL_IN_PROGRESS		
726	3	speaker_1	We can have a birthday party for you when you come out of the hospital.	suggests a solution	Provide counsel |	Relational resource goals	other	GOAL_IN_PROGRESS		
726	4	speaker_2	But it won’t be on my birthday.	still expresses concern about birthday	Change orientation |	Personal resource goals	other	GOAL_IN_PROGRESS		
726	5	speaker_1	But your health is more important.	emphasizes the importance of health	Provide counsel |	Affect management goals	other	GOAL_IN_PROGRESS		
