	id_and_goal	utt_id	open_goal_cut	open_goal	speaker	utt
10402	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	11	wants_4	wants to help speaker_2	speaker_1	Let me get you some Tylenol to bring the fever down.
10403	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	12	agrees_2	agreement	speaker_2	Ok.
10404	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	13	explains_3	explains plans	speaker_2	I'll stay home this morning and rest, but if I feel better in the afternoon, I'm going to the meeting.
10405	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	14	wants_5	wants to express concern	speaker_1	Zach, what's that on your arm?
10406	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	15	expresses_3	expresses uncertainty	speaker_2	I don't know.
10407	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	16	expresses_3	expresses uncertainty	speaker_2	It looks a bit red, but I'm sure it's nothing.
10408	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	17	expresses_3	expresses observation	speaker_1	It looks like you have a red rash all over you!
10409	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	18	wants_6	wants to know if speaker_2 is allergic to anything	speaker_1	Are you allergic to anything?
10410	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	19	answers_1	answers the question	speaker_2	Just cats, but I don't think I was near any cats in the last couple of weeks.
10411	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	20	expresses_4	expresses regret	speaker_1	I completely forgot about your cat allergy.
10412	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	21	explains_4	explains possible cause of the rash	speaker_1	I took care of a cat for my friend here a few days ago.
10413	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	22	expresses_5	expresses concern	speaker_1	Oh no.
10414	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	23	gives_3	gives advice	speaker_1	we'd better go to the doctor and get some medicine.
10415	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	24	wants_7	wants to take action	speaker_1	Let's go.
10416	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	25	wants_7	wants to confirm the next step	speaker_2	Shouldn't we make an appointment first?
10417	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	26	explains_5	explains why they want to go without an appointment	speaker_1	We would, but let's just go and see if there's an opening now before it gets worse.
10418	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	27	agrees_3	agreement	speaker_2	Whatever you say.
10419	824: [1] wants_1 [2] gives_1 [3] agrees_1 [4] explains_1 [5] wants_2 [6] expresses_1 [7] explains_2 [8] gives_2 [9] wants_3 [10] expresses_2 [11] wants_4 [12] agrees_2 [13] explains_3 [14] wants_5 [15] expresses_3 [16] wants_6 [17] answers_1 [18] expresses_4 [19] explains_4 [20] expresses_5 [21] gives_3 [22] wants_7 [23] explains_5 [24] agrees_3 [25] expresses_6	28	expresses_6	expresses desire to attend the meeting	speaker_2	I just want to get to my meeting!
10420	825: [1] declining_1 [2] expressing_1	0	declining_1	declining an invitation	speaker_1	I can't go to your party.
10421	825: [1] declining_1 [2] expressing_1	1	expressing_1	expressing disappointment	speaker_2	That's too bad.
10422	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	0	wants_1	wants to know speaker 2's opinion on being a doctor	speaker_1	Do you like being a doctor?
10423	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	1	likes_1	likes being a doctor most of the time	speaker_2	Yes, most of the time.
10424	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	2	faces_1	faces difficulties sometimes	speaker_2	But, sometimes things can get difficult.
10425	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	3	wants_2	wants to know more about the difficulties	speaker_1	Can you tell me about it?
10426	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	4	explains_1	explains one of the difficulties	speaker_2	You know, sometimes patients can get very unreasonable.
10427	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	5	explains_1	explains the specific difficulty	speaker_2	They may insist they are sick when they are not.
10428	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	6	wants_3	wants to know what speaker 2 does when facing this situation	speaker_1	What can you do when this happens?
10429	826: [1] wants_1 [2] likes_1 [3] faces_1 [4] wants_2 [5] explains_1 [6] wants_3 [7] does_1	7	does_1	does not have much control over the situation and just remains silent.	speaker_2	Not much, usually I'll just keep silent.
10430	827: [1] wants_1 [2] informs_1	0	wants_1	wants to inquire about speaker_2's meal status	speaker_1	Have you eaten?
10431	827: [1] wants_1 [2] informs_1	1	informs_1	informs about not eating yet	speaker_2	Not yet.
10432	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	0	expressing_1	expressing discomfort	speaker_1	It's too hot to read.
10433	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	1	gives_1	gives a suggestion	speaker_2	We'd better go out for a walk.
10434	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	2	wants_1	wants to know speaker 2's preference	speaker_1	Which season do you like best?
10435	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	3	states_1	states preference	speaker_2	Spring.
10436	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	4	wants_2	wants to know speaker 2's opinion on another season	speaker_1	How about summer?
10437	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	5	states_2	states dislike	speaker_2	I dislike it most.
10438	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	6	wants_3	wants to know the reason	speaker_1	Why?
10439	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	7	explains_1	explains reason	speaker_2	Because the hottest season is summer in a year.
10440	828: [1] expressing_1 [2] gives_1 [3] wants_1 [4] states_1 [5] wants_2 [6] states_2 [7] wants_3 [8] explains_1 [9] gives_2	8	gives_2	gives an opposing view.	speaker_1	But sometimes summer is more charming than the other seasons.
10441	829: [1] announces_1 [2] expresses_1 [3] agrees_1 [4] explains_1	0	announces_1	announces son's return	speaker_1	My son came home from three years in the navy.
10442	829: [1] announces_1 [2] expresses_1 [3] agrees_1 [4] explains_1	1	expresses_1	expresses excitement	speaker_2	It was a real red letter day for you.
10443	829: [1] announces_1 [2] expresses_1 [3] agrees_1 [4] explains_1	2	agrees_1	agreement	speaker_1	Yeah.
10444	829: [1] announces_1 [2] expresses_1 [3] agrees_1 [4] explains_1	3	explains_1	explains celebration	speaker_1	We rolled out the red carpet to welcome him home.
10445	830: [1] indicating_1 [2] agrees_1 [3] expresses_1	0	indicating_1	indicating departure	speaker_1	I must be going.
10446	830: [1] indicating_1 [2] agrees_1 [3] expresses_1	1	agrees_1	agreement	speaker_2	Okay.
10447	830: [1] indicating_1 [2] agrees_1 [3] expresses_1	2	expresses_1	expresses desire to stay connected	speaker_2	Keep in touch.
10448	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	0	wants_1	wants to rent a mid-size vehicle	speaker_1	Hi, I made a reservation for a mid-size vehicle.
10449	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	1	provides_1	provides name	speaker_1	The name is Jimmy Fox.
10450	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	2	informs_1	informs that mid-size is not available	speaker_2	I’m sorry, we have no mid-size available at the moment.
10451	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	3	wants_2	wants to confirm reservation	speaker_1	I don’t understand, I made a reservation, do you have my reservation?
10452	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	4	confirms_1	confirms reservation but no mid-size available	speaker_2	Yes, we do, unfortunately we ran out of cars.
10453	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	5	explains_1	explains reason of reservation	speaker_1	But the reservation keeps the car here.
10454	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	6	emphasizes_1	emphasizes the importance of reservation	speaker_1	That’s why you have the reservation.
10455	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	7	acknowledges_1	acknowledges reservation	speaker_2	I know why we have reservations.
10456	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	8	disputes_1	disputes previous statement	speaker_1	I don’t think you do.
10457	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	9	expresses_1	expresses frustration	speaker_1	If you did, I’d have a car.
10458	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	10	offers_1	offers alternative vehicles	speaker_2	But we do have a compact or an SUV if you’d like.
10459	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	11	agrees_1	agrees reluctantly	speaker_1	Fine.
10460	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	12	agrees_1	agrees to rent compact	speaker_1	I’ll take the compact.
10461	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	13	agrees_1	agreement	speaker_2	Alright.
10462	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	14	provides_2	provides car information	speaker_2	We have a blue Ford Focus for you, Mr. Fox.
10463	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	15	offers_2	offers insurance	speaker_2	Would you like insurance?
10464	831: [1] wants_1 [2] provides_1 [3] informs_1 [4] wants_2 [5] confirms_1 [6] explains_1 [7] emphasizes_1 [8] acknowledges_1 [9] disputes_1 [10] expresses_1 [11] offers_1 [12] agrees_1 [13] provides_2 [14] offers_2 [15] wants_3	16	wants_3	wants insurance and expresses frustration/displeasure	speaker_1	Yeah, you better give me the insurance, because I am gonna beat the hell out of this car.
10465	832: [1] wants_1 [2] gives_1 [3] proposes_1 [4] agrees_1	0	wants_1	wants to discuss election outcomes	speaker_1	Do you think Tom will be elected president?
10466	832: [1] wants_1 [2] gives_1 [3] proposes_1 [4] agrees_1	1	gives_1	gives their opinion on election outcome	speaker_2	No, I think Harry will get it.
